LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
ID3429 ? ID3598,27,3429,3598,1.7812101734229158,2.1338221434087363,1.334619861017704,1.334619861017704,15.5,365.4172492243231,64.75326643016639,0.0,
ID15870 ? ID15969,27,15870,15969,9.350901128962084,2.446712150652509,3.0579243170755688,3.0579243170755688,164.5,376.79352272061556,42.406323646798356,0.0,
ID16616 ? ID16763,27,16616,16763,14.389463624842655,1.7068930856719016,3.793344648834674,3.793344648834674,173.5,378.8162403756923,43.576265265688406,0.0,
ID10518 ? ID10696,27,10518,10696,6.1859857412635595,0.4214054942154183,2.4871641966833553,2.4871641966833553,105.5,383.2361725621074,44.15833824190555,0.0,
ID16794 ? ID16861,27,16794,16861,32.37796153798585,2.8713627460955418,5.690163577436579,5.690163577436579,175.5,378.6863437983634,42.94440704108352,0.0,
ID11222 ? ID11218,27,11222,11218,66.19333148303616,2.7381142309947344,8.135928433991793,8.135928433991793,110.5,384.6659657590729,45.61696837002616,0.0,
ID14275 ? ID14282,27,14275,14282,3.751007885836778,0.7089157553470641,1.9367518906242942,1.9367518906242942,146.5,371.20444586595454,44.436484792938195,0.0,
ID14282 ? ID14401,27,14282,14401,6.2762048242656645,2.9491393134348796,2.5052354827971093,2.5052354827971093,147.5,371.41068829980475,44.14830675313179,0.0,
ID8926 ? ID8974,27,8926,8974,9.87695664632342,3.0279771796148736,3.1427625819211067,3.1427625819211067,85.5,378.51835834705827,46.28381713565889,0.0,
ID11525 ? ID11827,27,11525,11827,24.013474551019048,2.4122826627639933,4.900354533196455,4.900354533196455,115.5,383.606113582225,41.08721185282671,0.0,
ID5879 ? ID5893,27,5879,5893,5.55797360308571,2.313174695617197,2.357535493494363,2.357535493494363,47.5,370.45418015315107,57.82615269215111,0.0,
ID14982 ? ID15122,27,14982,15122,19.54944120996676,2.999085759842634,4.421475003883518,4.421475003883518,155.5,372.7344134068371,44.35525161383235,0.0,
ID3007 ? ID3015,27,3007,3015,13.12001754527449,1.7409996100025982,3.6221564771934536,3.6221564771934536,9.5,362.0690541375634,65.85862746177341,0.0,
ID7602 ? ID7630,27,7602,7630,19.756918330685863,2.7084076744487997,4.4448755135195706,4.4448755135195706,70.5,367.5197081853165,47.95685525857711,0.0,
ID8319 ? ID8295,27,8319,8295,221.9707690558767,3.12504264500034,14.89868346720195,14.89868346720195,80.5,380.17887508630986,50.30522625504085,0.0,
ID12926 ? ID12916,27,12926,12916,0.5666369887367719,2.6773391351356794,0.7527529400386105,0.7527529400386105,130.5,375.9437501912148,42.532116850496315,0.0,
ID5254 ? ID5266,27,5254,5266,12.195200523353996,1.2730781243918423,3.4921627286473917,3.4921627286473917,37.5,375.399541022393,64.74941727294433,0.0,
ID10440 ? ID10455,27,10440,10455,27.01382181319505,2.9276889030995985,5.197482257131337,5.197482257131337,102.5,386.37743005831317,44.42118824793357,0.0,
ID7631 ? ID7632,27,7631,7632,31.76713221476446,0.5078621960646184,5.636233867997713,5.636233867997713,72.5,374.54188309875326,48.23439809690371,0.0,
ID9570 ? ID9644,27,9570,9644,0.09173420798545084,0.3344033185870406,0.3028765556880407,0.3028765556880407,92.5,386.4129810730411,44.99879796286953,0.0,
ID5409 ? ID5445,27,5409,5445,64.11991795103053,2.6285350881027636,8.007491364405617,8.007491364405617,40.5,375.05884675491814,60.43144879573451,0.0,
ID4056 ? ID4086,27,4056,4086,9.45313138020591,1.6131147301754984,3.074594506631063,3.074594506631063,21.5,374.0186745960377,70.09948632140177,0.0,
ID2995 ? ID3007,27,2995,3007,17.018231228427716,2.7415197989329134,4.125315894380419,4.125315894380419,8.5,360.836716046686,68.03816896782115,0.0,
ID11943 ? ID12030,27,11943,12030,23.180422101301716,2.8633878521738874,4.814605082590027,4.814605082590027,119.5,385.66812395645104,44.147975316735305,0.0,
ID4693 ? ID4793,27,4693,4793,2.110396699403449,2.9682673960161785,1.452720447781833,1.452720447781833,31.5,374.27154400680865,59.19487833917579,0.0,
ID5088 ? ID5239,27,5088,5239,2.1520639806344986,0.19430745400380864,1.4669914725841111,1.4669914725841111,35.5,374.9678337591335,62.53246913921744,0.0,
ID16987 ? ID17042,27,16987,17042,13.883319148625661,3.025140102380997,3.7260326284971876,3.7260326284971876,177.5,378.6912176039908,43.35799769036926,0.0,
ID16107 ? ID16139,27,16107,16139,27.693983178784254,2.7286678453976814,5.262507309143071,5.262507309143071,166.5,379.41154333398754,43.4816540240211,0.0,
ID2346 ? ID2342,27,2346,2342,41.88500030671883,NaN,6.471862197754123,6.471862197754123,0.5,360.6638781958548,68.86724730455924,0.0,
ID11218 ? ID11290,27,11218,11290,99.35293174522292,3.120832469373381,9.967594080078849,9.967594080078849,111.5,384.02668893359925,44.95453924804245,0.0,
ID13728 ? ID13938,27,13728,13938,1.631440904054775,2.181589582054295,1.2772787104053582,1.2772787104053582,140.5,371.64791149565195,44.30523722140606,0.0,
ID4188 ? ID4501,27,4188,4501,35.92310565016572,0.9800004879588399,1.9978629040431546,5.993588712129464,25.5,376.03832689091223,70.53157534306744,0.0,
ID5445 ? ID5478,27,5445,5478,37.31676522356071,2.936017167731742,6.10874497941768,6.10874497941768,41.5,376.0219223547144,61.13058225142595,0.0,
ID4617 ? ID4652,27,4617,4652,134.35923271494434,2.4607865232905866,11.591343007388934,11.591343007388934,28.5,378.25587963952717,65.40150720642845,0.0,
ID7772 ? ID8074,27,7772,8074,3.4209480025307037,0.8649709618074075,1.8495804936608473,1.8495804936608473,74.5,374.2954599022414,47.74831049904819,0.0,
ID11491 ? ID11525,27,11491,11525,5.534780180760729,2.853731659011856,2.352611353530525,2.352611353530525,114.5,384.4113853889726,42.649431337458424,0.0,
ID6414 ? ID6415,27,6414,6415,3.899207137439335,3.1363160234182,1.9746410148275901,1.9746410148275901,54.5,366.76464531533304,53.021136660534424,0.0,
ID14060 ? ID14104,27,14060,14104,2.6455545841288353,3.0411680146566336,1.6265160878788858,1.6265160878788858,143.5,370.8388739352007,43.486694394292,0.0,
ID4793 ? ID4745,27,4793,4745,46.737692494111535,2.4511766637284023,6.836497092379367,6.836497092379367,32.5,376.1911135040039,61.36254256652916,0.0,
ID6435 ? ID6462,27,6435,6462,0.3927166809245595,1.05022080360362,0.6266711106510013,0.6266711106510013,56.5,366.5541650728906,52.00119393840695,0.0,
ID13565 ? ID13577,27,13565,13577,1.989468550428272,0.836210235553488,1.4104852180821577,1.4104852180821577,138.5,372.03677363902955,43.361893358945906,0.0,
ID12752 ? ID12926,27,12752,12926,51.90718201642938,1.3935786728869082,3.6023319536249496,7.204663907249899,129.0,379.1967833755706,42.19808495835281,0.0,
ID17060 ? ID17218,27,17060,17218,13.859248822087824,2.6179684892023074,3.7228012063616593,3.7228012063616593,179.5,378.55956103665324,44.146417634716975,0.0,
ID3903 ? ID4001,27,3903,4001,15.12261644316703,2.5583779708548366,3.8887808427792674,3.8887808427792674,19.5,368.61852258248814,67.18665151077752,0.0,
ID8996 ? ID9239,27,8996,9239,7.848317791122135,3.070096107451994,2.801484926092256,2.801484926092256,89.5,379.6710874539852,45.56921944254665,0.0,
ID11137 ? ID11222,27,11137,11222,94.74936243894561,2.946358387711946,9.733928417599218,9.733928417599218,109.5,383.3992000541157,47.10469564456993,0.0,
ID12664 ? ID12671,27,12664,12671,25.112739899064813,2.7011492728580513,5.011261308200243,5.011261308200243,126.5,380.1911106978522,39.29912858976253,0.0,
ID7448 ? ID7602,27,7448,7602,16.164538816363965,0.83930858517429,1.3401715817330573,4.020514745199172,68.5,367.6117174685867,48.88523124981983,0.0,
ID5708 ? ID5816,27,5708,5816,113.14857665110648,0.9789050151223722,10.637131974884324,10.637131974884324,43.5,364.94220116446274,58.15431915951501,0.0,
ID4086 ? ID4121,27,4086,4121,7.995636884075908,1.349434490311292,2.8276557223388967,2.8276557223388967,22.5,375.3363418911051,71.99166863816599,0.0,
ID15546 ? ID15649,27,15546,15649,6.3833251773385475,2.2753529624942708,2.526524327478077,2.526524327478077,160.5,376.5159010885797,43.0694745471629,0.0,
ID7632 ? ID7772,27,7632,7772,6.745806661051145,2.8263982344643406,2.597269077521839,2.597269077521839,73.5,376.1361115800698,48.591951849025264,0.0,
ID8187 ? ID8253,27,8187,8253,2.3079615738395582,1.1182218629529697,1.5191976743793278,1.5191976743793278,76.5,383.05140424619856,57.35281953526756,0.0,
ID12671 ? ID12752,27,12671,12752,25.25582775431271,2.3323914102711907,5.025517660332387,5.025517660332387,127.5,380.3966838093902,41.263911632301586,0.0,
ID6291 ? ID6377,27,6291,6377,8.477480347104986,0.34241399971440056,2.9116112973927315,2.9116112973927315,51.5,365.41033669036386,51.960285194914846,0.0,
ID14741 ? ID14809,27,14741,14809,2.8109210552538024,0.6995456966483954,1.6765801666648101,1.6765801666648101,151.5,375.7176481470641,43.121715680896145,0.0,
ID3672 ? ID3903,27,3672,3903,6.199883737648791,2.966849926484631,2.4899565734463707,2.4899565734463707,18.5,368.4965015147958,66.05767147418251,0.0,
ID9374 ? ID9570,27,9374,9570,25.338606668477166,0.8415115160460763,5.033746782316048,5.033746782316048,91.5,383.8348710451802,44.34228510610001,0.0,
ID14966 ? ID14982,27,14966,14982,8.39402205789193,0.014228629157597143,2.897243872699005,2.897243872699005,154.5,372.21562535050975,43.741568782294394,0.0,
ID8291 ? ID8319,27,8291,8319,56.85391233080307,2.956929552937489,7.540153336027263,7.540153336027263,79.5,377.53905647645774,47.74084691461567,0.0,
ID13938 ? ID13979,27,13938,13979,5.086832185915708,3.064137835844628,2.2554006708156553,2.2554006708156553,141.5,372.0776356686695,44.06267539475134,0.0,
ID2321 ? ID2295,27,2321,2295,8.895863757129913,2.79547609370647,2.982593461591759,2.982593461591759,2.5,357.383268488156,64.61083698978025,0.0,
ID5803 ? ID5839,27,5803,5839,41.756463278269386,2.918796572367314,6.461924115793173,6.461924115793173,45.5,367.02249707534156,53.011334482570476,0.0,
ID5893 ? ID5983,27,5893,5983,1.2526884433223588,0.9597495304374601,1.119235651381048,1.119235651381048,48.5,369.12175717850096,58.65334127725333,0.0,
ID3598 ? ID3601,27,3598,3601,0.660427690078003,2.8259242462836944,0.812667022880837,0.812667022880837,16.5,365.1106714189209,64.78350414066469,0.0,
ID8848 ? ID8926,27,8848,8926,12.944426358482875,2.982941231725392,3.597836344038299,3.597836344038299,84.5,378.5632733701391,46.57742561903417,0.0,
ID10772 ? ID11067,27,10772,11067,27.64251673971518,3.114924665795731,5.257615119016909,5.257615119016909,107.5,383.5135574057227,45.12096491372162,0.0,
ID11827 ? ID11855,27,11827,11855,82.87615019623719,2.7586105768606917,9.103633900604592,9.103633900604592,116.5,384.02948755240004,43.50662924328452,0.0,
ID15969 ? ID16107,27,15969,16107,2.442627407698104,2.629855249254322,1.5628907216111125,1.5628907216111125,165.5,377.5427153246909,42.957333212047914,0.0,
ID13401 ? ID13366,27,13401,13366,10.768808542057267,0.427681193647726,3.281586284414485,3.281586284414485,135.5,375.8477067449203,43.35162520937514,0.0,
ID9239 ? ID9374,27,9239,9374,13.897675990165585,2.6604396597709434,3.7279586894392467,3.7279586894392467,90.5,379.84208829861313,44.68704438130869,0.0,
ID3409 ? ID3429,27,3409,3429,19.854820987629292,0.1651852312684086,4.455874884647154,4.455874884647154,14.5,364.02796694068775,63.37782775383748,0.0,
ID10455 ? ID10494,27,10455,10494,9.517863299299044,2.682463408603364,3.085103450339882,3.085103450339882,103.5,385.4776612148145,43.355241393105864,0.0,
ID9718 ? ID9704,27,9718,9704,7.042179065495235,2.63402318521798,2.6537104336184147,2.6537104336184147,95.5,381.52190711110086,44.53573673890861,0.0,
ID7630 ? ID7631,27,7630,7631,43.66341070237675,2.761527402749304,6.60782950009886,6.60782950009886,71.5,368.72732608004475,47.08553342826185,0.0,
ID10061 ? ID10298,27,10061,10298,2.2399419602305417,3.086257739805089,1.4966435648578928,1.4966435648578928,99.5,382.1965278824093,44.47225875408029,0.0,
ID15122 ? ID15274,27,15122,15274,3.013561263679966,0.6477543396476199,1.735961193022461,1.735961193022461,156.5,375.4136964069578,45.58917842641925,0.0,
ID16351 ? ID16414,27,16351,16414,3.3304181599278007,2.997393524089465,1.8249433306072276,1.8249433306072276,170.5,379.0377828062768,41.866673882323354,0.0,
ID14401 ? ID14574,27,14401,14574,0.3419146920098954,2.647489100781018,0.5847347193470689,0.5847347193470689,148.5,372.2735289767504,43.63333886811056,0.0,
ID10374 ? ID10440,27,10374,10440,77.58350921323986,3.0525054388080624,8.808150158418046,8.808150158418046,101.5,384.45309820331283,44.70020460511498,0.0,
ID6415 ? ID6435,27,6415,6435,3.2245097232435467,2.756092419289331,1.795691990081692,1.795691990081692,55.5,366.3973814043755,53.07803103088429,0.0,
ID5990 ? ID6291,27,5990,6291,0.47281414354528656,1.422458249154272,0.6876148220808554,0.6876148220808554,50.5,367.1509308035239,52.34864865783322,0.0,
ID9939 ? ID10061,27,9939,10061,7.755181991407093,2.9394985309663273,2.7848127390198236,2.7848127390198236,98.5,382.82483644589126,44.624780710308656,0.0,
ID4745 ? ID4774,27,4745,4774,2.413801039922362,3.1162308631257445,1.5536412198195444,1.5536412198195444,33.5,378.22345217324903,63.05027743020676,0.0,
ID12916 ? ID13025,27,12916,13025,1.439118388187159,0.22458150012711997,1.1996326055035178,1.1996326055035178,131.5,376.877553646214,42.795981883676944,0.0,
ID5478 ? ID5708,27,5478,5708,20.808375525266307,0.004787239612150118,4.5616198356796795,4.5616198356796795,42.5,370.73255677483235,61.82816624628687,0.0,
ID9766 ? ID9939,27,9766,9939,55.94837966516119,3.0086816618979273,7.479864949660602,7.479864949660602,97.5,380.4329357681015,44.665428023348866,0.0,
ID8987 ? ID8996,27,8987,8996,0.21987262097958907,1.158082969791348,0.46890576982970583,0.46890576982970583,88.5,380.8314621552805,45.444961807635934,0.0,
ID9644 ? ID9711,27,9644,9711,3.8561072964083523,1.111474489696874,1.963697353567589,1.963697353567589,93.5,387.0567892504631,45.83803064108247,0.0,
ID15453 ? ID15546,27,15453,15546,3.5879514518619344,1.6189206422466433,1.8941888638311477,1.8941888638311477,159.5,377.3089219210939,43.629914466783816,0.0,
ID16373 ? ID16351,27,16373,16351,33.98314743537355,3.0141613381350445,5.829506620235846,5.829506620235846,169.5,377.1262054750881,41.22619683519537,0.0,
ID13979 ? ID14060,27,13979,14060,9.501221171322129,2.7098742406269545,3.0824050952660538,3.0824050952660538,142.5,371.56931526993344,43.58150296368605,0.0,
ID16414 ? ID16534,27,16414,16534,7.575428379862489,0.7456537471670006,2.7523496107621375,2.7523496107621375,171.5,377.020581345746,42.57545897149834,0.0,
ID8974 ? ID8979,27,8974,8979,1.283251646979387,1.7630749834983053,1.132806976929162,1.132806976929162,86.5,380.0141124437142,46.74491048976611,0.0,
ID2286 ? ID2267,27,2286,2267,45.687750491488536,3.126862046745571,6.759271446797246,6.759271446797246,6.5,357.0785591776123,67.49631147459044,0.0,
ID15372 ? ID15453,27,15372,15453,1.936734373118852,2.442707002836326,1.39166604223817,1.39166604223817,158.5,377.5011386725296,44.76164717591809,0.0,
ID16214 ? ID16373,27,16214,16373,12.970749238997337,0.46669184595976615,3.6014926404197105,3.6014926404197105,168.5,376.09344951949356,40.716742012423566,0.0,
ID8676 ? ID8848,27,8676,8848,2.4740847813101916,2.9118439248667842,1.5729223697659689,1.5729223697659689,83.5,379.20609095267633,47.38203139704685,0.0,
ID10494 ? ID10518,27,10494,10518,7.441709346587876,3.125258426109867,2.7279496598338975,2.7279496598338975,104.5,385.6577576760976,43.35928144663184,0.0,
ID4001 ? ID4056,27,4001,4056,16.951971577355064,0.8242485884729922,4.117277204337238,4.117277204337238,20.5,372.0108050704371,68.58226445068885,0.0,
ID12567 ? ID12581,27,12567,12581,16.98560364365194,0.7666823308759736,4.121359441210138,4.121359441210138,124.5,377.07083971202917,39.70265225957199,0.0,
ID3386 ? ID3409,27,3386,3409,11.957862435326499,0.9584164376704741,3.4580142329560326,3.4580142329560326,13.5,360.6861027459423,61.28391200234449,0.0,
ID13495 ? ID13565,27,13495,13565,1.4468642098496611,1.806387219606159,1.2028566871617172,1.2028566871617172,137.5,373.09235621231153,42.80204421359039,0.0,
ID9704 ? ID9766,27,9704,9766,32.89620814515813,2.4232434989185965,5.735521610556282,5.735521610556282,96.5,379.5019843903515,44.95387035948673,0.0,
ID8979 ? ID8987,27,8979,8987,0.7307716111362604,0.07799146691548305,0.8548518065350628,0.8548518065350628,87.5,380.4338131087006,45.84486806240055,0.0,
ID15274 ? ID15372,27,15274,15372,3.6799709249926438,0.22723974149119736,1.918325031112466,1.918325031112466,157.5,377.2067648246515,45.30536167810787,0.0,
ID7017 ? ID7044,27,7017,7044,1.7858954565437415,0.9765171378577643,0.6681869978800361,1.3363739957600722,63.0,365.3538658390423,50.53062918605046,0.0,
ID5983 ? ID5990,27,5983,5990,48.9800649010493,2.58308892952377,6.998575919503145,6.998575919503145,49.5,368.21147261774695,55.753658022046395,0.0,
ID8295 ? ID8462,27,8295,8462,3.585174763368938,2.8697249666852223,1.8934557727522812,1.8934557727522812,81.5,385.1185939881351,54.59489126479859,0.0,
ID3015 ? ID3197,27,3015,3197,44.28344339815619,1.2667423447837076,6.654580632778912,6.654580632778912,10.5,358.0096993781986,64.64176650992678,0.0,
ID15677 ? ID15719,27,15677,15719,6.9048364786835865,2.4654986201634244,2.6277055540306615,2.6277055540306615,162.5,377.62453108038915,42.10062117492736,0.0,
ID7004 ? ID7017,27,7004,7017,75.84726155008187,3.1011500624705564,8.70903333040366,8.70903333040366,61.5,368.0323270571369,53.702941003998575,0.0,
ID2268 ? ID2996,28,2268,2996,59.67316395035624,2.940027486768488,7.724840707118577,7.724840707118577,7.5,478.4327646655354,40.13177398884433,0.0,
ID5459 ? ID5460,28,5459,5460,23.337167495236997,2.777958426400306,4.8308557725559345,4.8308557725559345,41.5,497.64463079023915,46.8335258628063,0.0,
ID7009 ? ID7018,28,7009,7018,0.8061403486663397,2.2389967901067744,0.897853188815599,0.897853188815599,61.5,495.6164311083488,39.71146639344066,0.0,
ID3277 ? ID3387,28,3277,3387,5.4582991804247305,3.1290148810064986,2.336300318971157,2.336300318971157,12.5,487.71636362298,38.17728844856822,0.0,
ID5269 ? ID5305,28,5269,5305,95.21208504072357,2.2253894142919446,9.757668012426102,9.757668012426102,38.5,494.8811062089137,43.42126408770115,0.0,
ID4780 ? ID5092,28,4780,5092,133.33825680116072,1.930024273243374,11.547218574235128,11.547218574235128,34.5,500.34874280443455,43.0636241218839,0.0,
ID5804 ? ID5841,28,5804,5841,24.591408705397455,2.9481084209628214,4.958972545336126,4.958972545336126,45.5,488.16611621237064,44.290455991689434,0.0,
ID6482 ? ID6893,28,6482,6893,103.93530156746935,2.8431701173883503,10.19486643205635,10.19486643205635,58.5,492.1505325422062,44.92873306466502,0.0,
ID7049 ? ID7056,28,7049,7056,67.20694529313069,3.1271409945524877,8.197984221327259,8.197984221327259,64.5,502.999766895683,38.29558728708405,0.0,
ID5818 ? ID5804,28,5818,5804,10.249221674805625,1.6291048960287966,3.201440562435234,3.201440562435234,44.5,489.12523753520964,44.26958191967072,0.0,
